Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Connor Hellebuyck, Healthy, Wpg, G, ME, --, --, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Min, G, HERB, --, --, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, DTD, Van, G, BOWS, --, --, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, SALT, --, --, 0, 0, 0, 0, 0, 0, --
Linus Ullmark, Healthy, Bos, G, CLB, --, --, 0, 0, 0, 0, 0, 0, --
Mike Smith, Healthy, Edm, G, LKR, --, --, 0, 0, 0, 0, 0, 0, --
Jordan Binnington, Healthy, StL, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Ville Husso, Healthy, StL, G, BBS, --, --, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Wsh, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, --, --, 0, 0, 0, 0, 0, 0, --
Carter Hart, O, Phi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
John Gibson, Healthy, Ana, G, ME, --, --, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Vitek Vanecek, Healthy, Wsh, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, SJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Mikko Koskinen, Healthy, Edm, G, ME, --, --, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, OXP, --, --, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, Healthy, Col, G, DINK, --, --, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Chi, G, NBUS, --, --, 0, 0, 0, 0, 0, 0, --
Tuukka Rask, O, Bos, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Kaapo Kahkonen, Healthy, SJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Scott Wedgewood, Healthy, Dal, G, FA, @NYR, W 3-2, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, BBS, --, --, 0, 0, 0, 0, 0, 0, --
Anthony Stolarz, Healthy, Ana, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Erik Kallgren, Healthy, Tor, G, FA, @Ott, L 2-3, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, O, Van, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Martin Jones, Healthy, Phi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Karel Vejmelka, Healthy, Ari, G, FA, @Cls, L 2-8, 0, 0, 0, 0, 0, 0, --
Jonathan Bernier, IR, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Felix Sandstrom, Healthy, Phi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Spencer Martin, Healthy, Van, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Wpg, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Malcolm Subban, IR, Buf, G, FA, Mon, W 5-1, 0, 0, 0, 0, 0, 0, --
Charlie Lindgren, Healthy, StL, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Nico Daws, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Stuart Skinner, Healthy, Edm, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Jean-Francois Berube, Healthy, Cls, G, FA, Ari, W 8-2, 0, 0, 0, 0, 0, 0, --
Devan Dubnyk, Healthy, Col, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Henrik Lundqvist, IR, Wsh, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Andrew Hammond, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Zach Fucale, Healthy, Wsh, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Corey Crawford, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Joseph Woll, O, Tor, G, FA, @Ott, L 2-3, 0, 0, 0, 0, 0, 0, --
Pyotr Kochetkov, Healthy, Car, G, FA, NYI, W 6-3, 0, 0, 0, 0, 0, 0, --
Jesper Wallstedt, Healthy, Min, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Jon Gillies, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Ryan Miller, Healthy, Ana, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Artyom Zagidulin, Healthy, Cgy, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Dustin Wolf, Healthy, Cgy, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Mads Sogaard, Healthy, Ott, G, FA, Tor, W 3-2, 0, 0, 0, 0, 0, 0, --
Jonas Johansson, IR, Fla, G, FA, Pit, W 5-4, 0, 0, 0, 0, 0, 0, --
Harri Sateri, Healthy, Ari, G, FA, @Cls, L 2-8, 0, 0, 0, 0, 0, 0, --
Collin Delia, Healthy, Chi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Michael DiPietro, Healthy, Van, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Connor Ingram, Healthy, Nsh, G, FA, Sea, L 3-4, 0, 0, 0, 0, 0, 0, --
Daniil Tarasov, IR, Cls, G, FA, Ari, W 8-2, 0, 0, 0, 0, 0, 0, --
Adam Werner, Healthy, Cgy, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Justus Annunen, Healthy, Col, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Jeff Glass, Healthy, Chi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Alex Stalock, Healthy, SJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Lukas Dostal, Healthy, Ana, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Pheonix Copley, Healthy, Wsh, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Troy Grosenick, Healthy, Bos, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Zach Sawchenko, Healthy, SJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Niklas Svedberg, Healthy, Min, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Hunter Miska, Healthy, Col, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Eddie Lack, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Gilles Senn, Healthy, NJ, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Alexei Melnichuk, Healthy, TB, G, FA, @Det, W 7-6, 0, 0, 0, 0, 0, 0, --
Arvid Soderblom, Healthy, Chi, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Shane Starrett, Healthy, Edm, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Hugo Alnefelt, Healthy, TB, G, FA, @Det, W 7-6, 0, 0, 0, 0, 0, 0, --
Jack LaFontaine, Healthy, Car, G, FA, NYI, W 6-3, 0, 0, 0, 0, 0, 0, --
Adam Huska, Healthy, NYR, G, FA, Dal, L 2-3, 0, 0, 0, 0, 0, 0, --
Michael McNiven, Healthy, Ott, G, FA, Tor, W 3-2, 0, 0, 0, 0, 0, 0, --
